date,time,unixtime,hp_pressure,lp_pressure,condensing_temp,evaporating_temp,liquid_temp,subcooling,suction_temp,superheat,oil_pressure,discharge_temp,condenser_air_inlet_temp,condenser_air_outlet_temp,evaporator_air_inlet_temp,evaporator_air_outlet_temp,condenser_water_inlet_temp,condenser_water_outlet_temp,evaporator_water_inlet_temp,evaporator_water_outlet_temp,L1_comp_current,L2_comp_current,L3_comp_current
12-07-21,16:59:20,1626109160,8.78,2.00,38.29,0.89,36.23,2.06,3.59,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:21,1626109161,8.74,2.00,38.15,0.85,36.19,1.96,3.59,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:22,1626109162,8.70,1.99,38.02,0.76,36.13,1.89,3.58,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:23,1626109163,8.67,1.99,37.89,0.75,36.08,1.82,3.58,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:24,1626109164,8.63,1.98,37.74,0.67,36.02,1.72,3.58,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:25,1626109165,8.58,1.97,37.56,0.61,35.94,1.63,3.56,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:26,1626109166,8.53,1.97,37.35,0.56,35.83,1.52,3.56,3.00,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:27,1626109167,8.48,1.97,37.18,0.56,35.76,1.43,3.55,3.00,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:28,1626109168,8.41,1.95,36.90,0.45,35.62,1.29,3.55,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:29,1626109169,8.35,1.94,36.68,0.36,35.48,1.20,3.55,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:30,1626109170,8.29,1.94,36.43,0.30,35.36,1.07,3.54,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:31,1626109171,8.23,1.93,36.20,0.23,35.23,0.97,3.53,3.30,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:32,1626109172,8.16,1.92,35.95,0.15,35.09,0.86,3.53,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:33,1626109173,8.10,1.91,35.71,0.05,34.94,0.78,3.52,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:34,1626109174,8.03,1.90,35.41,-0.05,34.77,0.64,3.51,3.56,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:35,1626109175,7.97,1.89,35.19,-0.12,34.61,0.59,3.50,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:36,1626109176,7.91,1.88,34.96,-0.21,34.41,0.55,3.49,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:37,1626109177,7.85,1.87,34.72,-0.29,34.22,0.50,3.48,3.78,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:38,1626109178,7.80,1.87,34.49,-0.36,33.99,0.50,3.48,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:39,1626109179,7.75,1.86,34.30,-0.45,33.77,0.53,3.48,3.93,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:40,1626109180,7.68,1.85,34.03,-0.54,33.55,0.48,3.46,4.00,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:41,1626109181,7.66,1.84,33.94,-0.65,33.35,0.59,3.45,4.10,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:42,1626109182,7.63,1.84,33.82,-0.66,33.15,0.67,3.45,4.12,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:43,1626109183,7.61,1.83,33.72,-0.71,32.96,0.76,3.45,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:44,1626109184,7.59,1.83,33.65,-0.73,32.80,0.86,3.45,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:45,1626109185,7.58,1.83,33.58,-0.73,32.64,0.94,3.45,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:46,1626109186,7.57,1.83,33.55,-0.73,32.50,1.05,3.45,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:47,1626109187,7.56,1.83,33.52,-0.74,32.38,1.15,3.45,4.19,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:48,1626109188,7.57,1.83,33.55,-0.71,32.27,1.29,3.45,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:49,1626109189,7.58,1.83,33.60,-0.69,32.17,1.43,3.45,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:50,1626109190,7.64,1.83,33.84,-0.67,32.13,1.72,3.45,4.12,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:51,1626109191,7.75,1.84,34.32,-0.60,32.11,2.21,3.45,4.06,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:52,1626109192,7.90,1.85,34.88,-0.50,32.13,2.76,3.45,3.95,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:53,1626109193,8.01,1.87,35.34,-0.32,32.16,3.18,3.46,3.78,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:54,1626109194,8.15,1.89,35.89,-0.13,32.23,3.65,3.47,3.60,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:55,1626109195,8.23,1.92,36.20,0.11,32.30,3.90,3.47,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:56,1626109196,8.29,1.95,36.44,0.37,32.31,4.12,3.48,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:57,1626109197,8.27,1.98,36.36,0.65,32.29,4.07,3.48,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:58,1626109198,8.27,1.99,36.37,0.80,32.25,4.12,3.48,2.68,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,16:59:59,1626109199,8.29,2.01,36.44,0.98,32.22,4.22,3.49,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:00,1626109200,8.32,2.03,36.56,1.17,32.20,4.35,3.49,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:01,1626109201,8.38,2.05,36.80,1.28,32.16,4.64,3.49,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:02,1626109202,8.38,2.06,36.77,1.40,32.11,4.66,3.50,2.10,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:03,1626109203,8.36,2.06,36.71,1.43,32.02,4.69,3.51,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:04,1626109204,8.32,2.06,36.55,1.44,31.91,4.64,3.51,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:05,1626109205,8.38,2.07,36.81,1.49,31.83,4.98,3.51,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:06,1626109206,8.42,2.07,36.94,1.53,31.75,5.19,3.52,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:07,1626109207,8.46,2.08,37.09,1.57,31.69,5.40,3.52,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:08,1626109208,8.48,2.07,37.18,1.54,31.62,5.56,3.52,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:09,1626109209,8.48,2.08,37.17,1.56,31.58,5.59,3.53,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:10,1626109210,8.52,2.07,37.32,1.52,31.54,5.78,3.53,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:11,1626109211,8.55,2.06,37.44,1.45,31.50,5.94,3.54,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:12,1626109212,8.60,2.06,37.64,1.39,31.45,6.18,3.54,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:13,1626109213,8.66,2.05,37.86,1.34,31.42,6.44,3.54,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:14,1626109214,8.67,2.05,37.90,1.33,31.38,6.52,3.55,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:15,1626109215,8.70,2.05,37.99,1.33,31.34,6.65,3.54,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:16,1626109216,8.70,2.05,38.02,1.30,31.30,6.72,3.54,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:17,1626109217,8.72,2.05,38.09,1.32,31.27,6.83,3.54,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:18,1626109218,8.74,2.05,38.15,1.33,31.24,6.91,3.54,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:19,1626109219,8.77,2.05,38.29,1.32,31.22,7.07,3.53,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:20,1626109220,8.78,2.05,38.33,1.32,31.17,7.16,3.53,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:21,1626109221,8.82,2.05,38.46,1.33,31.14,7.32,3.53,2.20,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:22,1626109222,8.84,2.05,38.55,1.33,31.12,7.43,3.53,2.20,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:23,1626109223,8.85,2.05,38.57,1.33,31.10,7.46,3.52,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:24,1626109224,8.88,2.05,38.67,1.34,31.09,7.59,3.52,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:25,1626109225,8.92,2.06,38.82,1.38,31.06,7.76,3.52,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:26,1626109226,8.97,2.06,39.02,1.40,31.06,7.95,3.52,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:27,1626109227,9.02,2.06,39.20,1.39,31.05,8.16,3.52,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:28,1626109228,9.01,2.06,39.19,1.45,31.03,8.15,3.52,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:29,1626109229,9.04,2.07,39.29,1.47,31.02,8.28,3.52,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:30,1626109230,9.06,2.06,39.34,1.44,30.99,8.34,3.52,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:31,1626109231,9.08,2.07,39.42,1.49,30.96,8.46,3.52,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:32,1626109232,9.09,2.07,39.46,1.48,30.95,8.51,3.52,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:33,1626109233,9.13,2.07,39.62,1.50,30.95,8.67,3.52,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:34,1626109234,9.15,2.07,39.69,1.51,30.95,8.75,3.52,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:35,1626109235,9.18,2.07,39.78,1.52,30.94,8.84,3.52,2.00,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:36,1626109236,9.20,2.07,39.85,1.52,30.95,8.90,3.52,2.00,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:37,1626109237,9.23,2.07,39.98,1.52,30.95,9.03,3.52,2.00,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:38,1626109238,9.25,2.07,40.04,1.53,30.96,9.08,3.52,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:39,1626109239,9.25,2.08,40.06,1.55,30.95,9.11,3.52,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:40,1626109240,9.30,2.08,40.21,1.56,30.95,9.26,3.52,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:41,1626109241,9.31,2.08,40.27,1.57,30.94,9.33,3.52,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:42,1626109242,9.34,2.08,40.37,1.59,30.92,9.45,3.53,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:43,1626109243,9.36,2.08,40.45,1.56,30.93,9.52,3.53,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:44,1626109244,9.40,2.08,40.59,1.59,30.93,9.66,3.53,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:45,1626109245,9.41,2.08,40.63,1.59,30.94,9.69,3.52,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:46,1626109246,9.42,2.08,40.66,1.61,30.95,9.71,3.53,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:47,1626109247,9.44,2.08,40.71,1.62,30.96,9.75,3.54,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:48,1626109248,9.49,2.08,40.89,1.62,30.93,9.96,3.54,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:49,1626109249,9.49,2.09,40.91,1.64,30.91,10.00,3.54,1.90,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:50,1626109250,9.55,2.09,41.12,1.65,30.88,10.23,3.55,1.90,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:51,1626109251,9.56,2.09,41.13,1.67,30.86,10.28,3.55,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:52,1626109252,9.56,2.09,41.16,1.64,30.86,10.30,3.55,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:53,1626109253,9.56,2.09,41.16,1.64,30.88,10.29,3.55,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:54,1626109254,9.60,2.09,41.28,1.67,30.90,10.38,3.55,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:55,1626109255,9.63,2.09,41.38,1.69,30.91,10.48,3.56,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:56,1626109256,9.65,2.09,41.47,1.65,30.93,10.54,3.56,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:57,1626109257,9.68,2.09,41.57,1.68,30.95,10.62,3.57,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:58,1626109258,9.67,2.09,41.54,1.69,31.00,10.54,3.57,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:00:59,1626109259,9.69,2.09,41.62,1.69,31.06,10.56,3.58,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:00,1626109260,9.71,2.10,41.68,1.73,31.14,10.54,3.58,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:01,1626109261,9.74,2.10,41.78,1.73,31.20,10.58,3.58,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:02,1626109262,9.75,2.10,41.81,1.78,31.27,10.54,3.58,1.80,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:03,1626109263,9.79,2.10,41.94,1.74,31.32,10.62,3.59,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:04,1626109264,9.80,2.10,41.99,1.74,31.39,10.59,3.59,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:05,1626109265,9.80,2.10,41.99,1.75,31.45,10.54,3.59,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:06,1626109266,9.82,2.10,42.08,1.74,31.50,10.58,3.60,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:07,1626109267,9.84,2.10,42.13,1.78,31.55,10.57,3.60,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:08,1626109268,9.85,2.10,42.17,1.81,31.62,10.55,3.60,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:09,1626109269,9.87,2.10,42.25,1.77,31.69,10.56,3.61,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:10,1626109270,9.88,2.10,42.28,1.79,31.75,10.53,3.61,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:11,1626109271,9.90,2.10,42.35,1.81,31.84,10.51,3.61,1.80,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:12,1626109272,9.92,2.11,42.42,1.82,31.94,10.48,3.62,1.80,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:13,1626109273,9.96,2.10,42.56,1.80,32.04,10.52,3.62,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:14,1626109274,9.96,2.11,42.56,1.82,32.16,10.40,3.62,1.80,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:15,1626109275,9.96,2.11,42.56,1.82,32.29,10.27,3.63,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:16,1626109276,9.98,2.11,42.61,1.86,32.45,10.17,3.63,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:17,1626109277,10.00,2.11,42.70,1.88,32.55,10.14,3.64,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:18,1626109278,10.00,2.11,42.67,1.83,32.68,9.99,3.65,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:19,1626109279,9.98,2.11,42.63,1.89,32.84,9.79,3.65,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:20,1626109280,9.99,2.11,42.66,1.88,33.00,9.66,3.66,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:21,1626109281,9.99,2.12,42.66,1.91,33.16,9.50,3.66,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:22,1626109282,9.97,2.11,42.57,1.89,33.34,9.24,3.66,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:23,1626109283,9.93,2.11,42.45,1.86,33.51,8.94,3.67,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:24,1626109284,9.91,2.11,42.39,1.87,33.65,8.74,3.67,1.80,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:25,1626109285,9.89,2.11,42.31,1.90,33.80,8.52,3.68,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:26,1626109286,9.86,2.11,42.19,1.88,33.94,8.25,3.69,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:27,1626109287,9.81,2.11,42.03,1.89,34.07,7.96,3.69,1.80,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:28,1626109288,9.80,2.11,41.98,1.85,34.19,7.79,3.70,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:29,1626109289,9.76,2.11,41.87,1.82,34.32,7.55,3.70,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:30,1626109290,9.72,2.11,41.70,1.86,34.43,7.27,3.70,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:31,1626109291,9.69,2.11,41.60,1.82,34.56,7.03,3.71,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:32,1626109292,9.65,2.10,41.46,1.81,34.68,6.78,3.71,1.90,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:33,1626109293,9.62,2.10,41.35,1.80,34.78,6.57,3.71,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:34,1626109294,9.58,2.10,41.21,1.76,34.88,6.34,3.72,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:35,1626109295,9.56,2.09,41.13,1.67,34.98,6.15,3.72,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:36,1626109296,9.53,2.08,41.06,1.60,35.11,5.95,3.72,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:37,1626109297,9.50,2.08,40.95,1.60,35.23,5.73,3.72,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:38,1626109298,9.48,2.07,40.86,1.51,35.36,5.50,3.72,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:39,1626109299,9.48,2.06,40.86,1.42,35.45,5.41,3.72,2.30,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:40,1626109300,9.47,2.06,40.83,1.38,35.55,5.28,3.72,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:41,1626109301,9.45,2.04,40.77,1.27,35.69,5.09,3.71,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:42,1626109302,9.45,2.04,40.75,1.22,35.82,4.93,3.70,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:43,1626109303,9.43,2.03,40.69,1.16,35.95,4.74,3.70,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:44,1626109304,9.41,2.02,40.63,1.07,36.05,4.57,3.69,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:45,1626109305,9.40,2.02,40.57,1.04,36.16,4.41,3.67,2.64,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:46,1626109306,9.38,2.01,40.52,0.95,36.27,4.25,3.66,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:47,1626109307,9.37,2.00,40.47,0.88,36.37,4.10,3.66,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:48,1626109308,9.37,2.00,40.48,0.84,36.45,4.03,3.65,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:49,1626109309,9.35,1.99,40.42,0.79,36.51,3.91,3.62,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:50,1626109310,9.34,1.99,40.37,0.75,36.55,3.81,3.62,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:51,1626109311,9.32,1.98,40.30,0.68,36.63,3.68,3.60,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:52,1626109312,9.31,1.97,40.26,0.64,36.67,3.59,3.59,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:53,1626109313,9.31,1.97,40.25,0.57,36.71,3.54,3.57,3.00,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:54,1626109314,9.30,1.96,40.23,0.51,36.74,3.48,3.55,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:55,1626109315,9.28,1.96,40.16,0.50,36.77,3.39,3.54,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:56,1626109316,9.28,1.95,40.15,0.45,36.77,3.38,3.52,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:57,1626109317,9.27,1.95,40.11,0.43,36.78,3.33,3.51,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:58,1626109318,9.26,1.95,40.09,0.38,36.80,3.28,3.50,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:01:59,1626109319,9.25,1.94,40.05,0.30,36.80,3.25,3.48,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:02:00,1626109320,9.24,1.94,40.00,0.28,36.78,3.22,3.47,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:02:01,1626109321,9.24,1.93,39.99,0.23,36.77,3.22,3.45,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:02:02,1626109322,9.22,1.93,39.95,0.24,36.74,3.20,3.44,3.20,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:02:03,1626109323,9.22,1.93,39.94,0.19,36.69,3.25,3.42,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:02:04,1626109324,9.20,1.92,39.86,0.14,36.63,3.23,3.41,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:02:05,1626109325,9.19,1.92,39.84,0.09,36.63,3.21,3.39,3.30,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:02:06,1626109326,9.18,1.91,39.79,0.05,36.68,3.11,3.37,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:02:07,1626109327,9.17,1.91,39.73,0.03,36.70,3.04,3.37,3.34,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:02:08,1626109328,9.16,1.90,39.71,-0.02,36.71,3.00,3.35,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:02:09,1626109329,9.14,1.90,39.63,-0.04,36.72,2.91,3.34,3.39,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:02:10,1626109330,9.13,1.90,39.59,-0.08,36.70,2.89,3.33,3.40,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:02:11,1626109331,9.13,1.89,39.59,-0.13,36.70,2.90,3.31,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:02:12,1626109332,9.11,1.89,39.53,-0.11,36.70,2.84,3.30,3.41,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:02:13,1626109333,9.09,1.89,39.48,-0.16,36.66,2.81,3.29,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:02:14,1626109334,9.08,1.88,39.43,-0.20,36.60,2.83,3.28,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:02:15,1626109335,9.06,1.89,39.36,-0.19,36.52,2.84,3.27,3.46,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:02:16,1626109336,9.06,1.88,39.35,-0.22,36.44,2.92,3.25,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:02:17,1626109337,9.05,1.88,39.30,-0.24,36.36,2.94,3.24,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:02:18,1626109338,9.04,1.88,39.27,-0.26,36.31,2.95,3.23,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:02:19,1626109339,9.01,1.88,39.19,-0.28,36.30,2.89,3.23,3.51,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:02:20,1626109340,9.01,1.87,39.15,-0.29,36.28,2.87,3.22,3.51,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:02:21,1626109341,8.99,1.87,39.10,-0.33,36.26,2.84,3.21,3.54,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,17:02:22,1626109342,8.97,1.87,39.02,-0.34,36.24,2.78,3.20,3.54,0,0,0,0,0,0,0,0,0,0,0,0,0
